date,ped,car,cyc
2024-01-01 00:00:00,141,200,5
2024-01-01 01:00:00,109,244,8
2024-01-01 02:00:00,106,213,2
2024-01-01 03:00:00,143,224,3
2024-01-01 04:00:00,104,182,4
2024-01-01 05:00:00,45,143,3
2024-01-01 06:00:00,30,84,4
2024-01-01 07:00:00,21,55,4
2024-01-01 08:00:00,21,43,3
2024-01-01 09:00:00,70,42,3
2024-01-01 10:00:00,117,51,7
2024-01-01 11:00:00,181,71,9
2024-01-01 12:00:00,186,82,16
2024-01-01 13:00:00,228,75,21
2024-01-01 14:00:00,171,93,8
2024-01-01 15:00:00,147,91,10
2024-01-01 16:00:00,104,102,9
2024-01-01 17:00:00,87,125,13
2024-01-01 18:00:00,60,123,11
2024-01-01 19:00:00,53,92,7
2024-01-01 20:00:00,45,79,9
2024-01-01 21:00:00,60,57,4
2024-01-01 22:00:00,35,58,12
2024-01-01 23:00:00,32,45,3
2024-01-02 00:00:00,7,38,3
2024-01-02 01:00:00,8,31,2
2024-01-02 02:00:00,8,12,0
2024-01-02 03:00:00,3,8,1
2024-01-02 04:00:00,2,10,1
2024-01-02 05:00:00,13,10,2
2024-01-02 06:00:00,29,34,15
2024-01-02 07:00:00,102,56,27
2024-01-02 08:00:00,281,98,74
2024-01-02 09:00:00,173,66,22
2024-01-02 10:00:00,90,78,4
2024-01-02 11:00:00,145,68,10
2024-01-02 12:00:00,400,57,23
2024-01-02 13:00:00,372,73,15
2024-01-02 14:00:00,251,54,15
2024-01-02 15:00:00,228,68,24
2024-01-02 16:00:00,291,82,33
2024-01-02 17:00:00,422,116,93
2024-01-02 18:00:00,212,74,34
2024-01-02 19:00:00,146,73,34
2024-01-02 20:00:00,69,70,16
2024-01-02 21:00:00,76,66,7
2024-01-02 22:00:00,48,49,6
2024-01-02 23:00:00,27,63,3
2024-01-03 00:00:00,6,37,5
2024-01-03 01:00:00,5,28,0
2024-01-03 02:00:00,5,15,2
2024-01-03 03:00:00,2,7,2
2024-01-03 04:00:00,1,18,0
2024-01-03 05:00:00,7,18,2
2024-01-03 06:00:00,32,27,7
2024-01-03 07:00:00,153,68,39
2024-01-03 08:00:00,353,115,72
2024-01-03 09:00:00,200,129,49
2024-01-03 10:00:00,122,93,16
2024-01-03 11:00:00,188,60,11
2024-01-03 12:00:00,535,56,16
2024-01-03 13:00:00,514,77,16
2024-01-03 14:00:00,265,54,21
2024-01-03 15:00:00,287,72,24
2024-01-03 16:00:00,378,80,49
2024-01-03 17:00:00,482,166,76
2024-01-03 18:00:00,250,119,44
2024-01-03 19:00:00,177,93,29
2024-01-03 20:00:00,119,82,23
2024-01-03 21:00:00,76,68,18
2024-01-03 22:00:00,76,75,12
2024-01-03 23:00:00,27,74,11
2024-01-04 00:00:00,14,41,5
2024-01-04 01:00:00,11,32,3
2024-01-04 02:00:00,9,19,0
2024-01-04 03:00:00,4,16,1
2024-01-04 04:00:00,5,15,2
2024-01-04 05:00:00,6,7,2
2024-01-04 06:00:00,36,30,12
2024-01-04 07:00:00,164,60,37
2024-01-04 08:00:00,455,96,102
2024-01-04 09:00:00,263,116,60
2024-01-04 10:00:00,168,65,26
2024-01-04 11:00:00,193,60,16
2024-01-04 12:00:00,542,76,23
2024-01-04 13:00:00,589,83,27
2024-01-04 14:00:00,226,69,22
2024-01-04 15:00:00,185,98,22
2024-01-04 16:00:00,346,134,64
2024-01-04 17:00:00,553,188,98
2024-01-04 18:00:00,268,160,66
